"","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Tipo_Navio","Bandeira","Estado do Navio","Proximidade_Costa(milhas)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","DATA","Data_hora","onda","vento","chuva"
"319","04:10:00","Noturno","2.6166666666667","5.6166666666667","Nigéria","Cargo Ship","Malta","Navegar","107","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2020-12-21 00:00:00","2020-12-21 04:10:00","1.1799999475479","3.7001953125","0"
"320","12:45:00","Diurno","3.7348333333333","5.6211666666667","Nigéria","Chemical Tanker","IlhasMarshall","Navegar","40","Águas Internacionais","SEQUESTRO","3","Machine Gun","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2012-12-17 00:00:00","2012-12-17 12:45:00","1.18","3.7001953125","0"
"321","15:15:00","Diurno","3.9","5.6333333333333","Nigéria","Chemical Tanker","Panamá","Navegar","31","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","2016-04-18 00:00:00","2016-04-18 15:15:00","0.93","1.419921875","0.00010461277206955"
"322","22:45:00","Noturno ","3.85","5.6666666666667","Nigéria","Cargo Ship","Antigua&Barbuda","Navegar","40","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2013-04-24 00:00:00","2013-04-24 22:45:00","1.22","2.9697265625","1.1001738248919E-6"
"323","10:50:00","Diurno","3.9","5.6833333333333","Nigéria","Chemical Tanker","Panamá","Navegar","41","Águas Internacionais","NCONSEGUIDO","9","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","2016-04-01 00:00:00","2016-04-01 10:50:00","1.76","6.5302734375","0.0010303235410348"
"324","14:10:00","Diurno","3.5833333333333","5.7","Nigéria","Oil Ship Transporter","IlhasMarshall","Navegar","54","Águas Internacionais","ROUBO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","2016-02-11 00:00:00","2016-02-11 14:10:00","1.73","3.7099609375","0"
"325","18:12:00","Noturno ","4.1833333333333","5.7333333333333","Nigéria","Supply Ship","Nigéria","Navegar","19","Águas Internacionais","HIJACK","7","Desconhecido","1","0","0","1","6","1","6","0","0","0","0","0","0","0","0","1","0","2014-03-06 00:00:00","2014-03-06 18:12:00","0.6","4.3203125","0"
"326","08:30:00","Diurno","4.0876666666667","5.742","Nigéria","Cargo Ship","Panamá","Navegar","19","Águas Internacionais","NCONSEGUIDO","15","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","2020-01-21 00:00:00","2020-01-21 08:30:00","0.47999998927116","3.6298828125","0"
"327","08:45:00","Diurno","3.4166666666667","5.7666666666667","Nigéria","Oil Ship Transporter","Bahamas","Navegar","59","Águas Internacionais","NCONSEGUIDO","9","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2017-04-19 00:00:00","2017-04-19 08:45:00","1.26","4.08984375","0"
"328","07:20:00","Diurno","3.5583333333333","5.78","Nigéria","Supply Ship","Singapura","Navegar","54","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2012-05-08 00:00:00","2012-05-08 07:20:00","1.3","3.8701171875","1.2235833666004E-5"
"329","21:10:00","Noturno ","4.3333333333333","5.7833333333333","Nigéria","Chemical Tanker","Panamá","Navegar","5","Mar Territorial","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-02-29 00:00:00","2012-02-29 21:10:00","0.61","4.8203125","0"
"330","21:25:00","Noturno ","2.7833333333333","5.8","Nigéria","Bulk Carrier","Reino Unido","Navegar","96","Águas Internacionais","SEQUESTRO","6","Desconhecido","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2013-02-07 00:00:00","2013-02-07 21:25:00","1.1","3.25","0"
"331","00:15:00","Noturno","2.9983333333333","5.9433333333333","Nigéria","Cargo Ship","Singapura","Navegar","80","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-02-21 00:00:00","2019-02-21 00:15:00","1.13","5.7998046875","0"
"332","18:00:00","Diurno","3.85","5.95","Nigéria","Cargo Ship","Singapura","Navegar","30","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2013-02-22 00:00:00","2013-02-22 18:00:00","0.77","2.9697265625","0"
"333","11:25:00","Diurno","-0.75","6.25","S.Tomé e Príncipe","Chemical Tanker","IlhasMarshall","Navegar","56.6","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2014-11-11 00:00:00","2014-11-11 11:25:00","1.06","1.9599609375","--"
"334","17:30:00","Diurno","3.5558333333333","6.5898333333333","Nigéria","Supply Ship","SãoVicente&Granadinas","Navegar","45","Águas Internacionais","SEQUESTRO","12","Machine Gun","0","1","2","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2013-02-10 00:00:00","2013-02-10 17:30:00","0.99","5.0400390625","0"
"335","03:30:00","Noturno","4.75","6.9833333333333","Nigéria","Chemical Tanker","Panamá","Fundeado","0.1","Área Portuária","RAPTO","2","Knives","0","1","2","0","0","0","0","0","0","1","1","0","0","0","0","1","1","2014-05-13 00:00:00","2014-05-13 03:30:00","1.0365384615385","3.1396484375","0.00019782037998084"
"336","22:10:00","Noturno ","4","6","Nigéria","Cargo Ship","Chipre","Navegar","30","Águas Internacionais","SEQUESTRO","10","Machine Gun","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2015-11-26 00:00:00","2015-11-26 22:10:00","1.21","5.5","0"
"337","06:00:00","Noturno","2.732","6.0468333333333","Nigéria","Oil Ship Transporter","Panamá","Navegar","96","Águas Internacionais","ROUBO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2020-11-04 00:00:00","2020-11-04 06:00:00","1.4199999570847","4.1396484375","0"
"338","20:00:00","Noturno","3.1333333333333","6.05","Nigéria","Oil Ship Transporter","Panamá","Navegar","70","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2019-02-27 00:00:00","2019-02-27 20:00:00","1.06","2.5703125","0"
"339","15:30:00","Diurno","3.0333333333333","6.0833333333333","Nigéria","Oil Ship Transporter","Libéria","Navegar","76","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-01-25 00:00:00","2019-01-25 15:30:00","0.91","4.83984375","0"
"340","15:30:00","Diurno","3.0333333333333","6.0833333333333","Nigéria","Outros","","Navegar","80","Águas Internacionais","NCONSEGUIDO","8","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2019-01-25 00:00:00","2019-01-25 15:30:00","0.91","4.83984375","0"
"341","12:45:00","Diurno","3.5166666666667","6.0833333333333","Nigéria","Chemical Tanker","China","Navegar","45","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2013-07-30 00:00:00","2013-07-30 12:45:00","1.21","3.9404296875","0"
"342","01:10:00","Noturno ","4.0283333333333","6.1016666666667","Nigéria","Oil Ship Transporter","Libéria","Navegar","70","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2012-06-30 00:00:00","2012-06-30 01:10:00","1.02","4.73046875","0"
"343","05:30:00","Noturno ","3.65","6.1333333333333","Nigéria","Supply Ship","Bahamas","Navegar","39","Águas Internacionais","SEQUESTRO","","Desconhecido","0","1","2","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2016-04-20 00:00:00","2016-04-20 05:30:00","1.37","2.509765625","3.8930376131947E-5"
"344","05:15:00","Noturno ","2.6666666666667","6.1383333333333","Nigéria","Oil Ship Transporter","Grécia","Navegar","136","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2012-06-30 00:00:00","2012-06-30 05:15:00","1.24","6.7998046875","0"
"345","07:00:00","Diurno","3.85","6.15","Nigéria","Cargo Ship","Camarões","Navegar","27","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","8","0","0","0","0","1","0","1","0","0","0","1","0","2020-12-16 00:00:00","2020-12-16 07:00:00","1.1000000238419","4.5","0"
"346","03:20:00","Noturno","3.545","6.1565","Nigéria","Cargo Ship","Gana","Navegar","45","Águas Internacionais","SEQUESTRO","8","Machine Gun","0","0","0","1","5","0","0","0","0","1","1","0","0","0","0","1","0","2020-11-16 00:00:00","2020-11-16 03:20:00","0.95999997854233","4.150390625","8.3797301755381E-5"
"347","03:20:00","Noturno","3.545","6.1565","Nigéria","Cargo Ship","Gana","Navegar","45","Águas Internacionais","ROUBO","","Machine Gun","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","1","0","2020-12-16 00:00:00","2020-12-16 03:20:00","1.1000000238419","4.5498046875","5.7951107714643E-7"
"348","00:15:00","Noturno","1.2266666666667","6.16","S.Tomé e Príncipe","Oil Ship Transporter","Bahamas","Navegar","57","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2019-11-07 00:00:00","2019-11-07 00:15:00","1.34","2.58984375","--"
"349","19:30:00","Noturno","3.7166666666667","6.1666666666667","Nigéria","Oil Ship Transporter","Libéria","Navegar","35","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-01-24 00:00:00","2019-01-24 19:30:00","1.02","5.330078125","4.929737546123E-5"
"350","00:15:00","Noturno","3.5333333333333","6.1933333333333","Nigéria","Bulk Carrier","Libéria","Navegar","45","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","2019-01-25 00:00:00","2019-01-25 00:15:00","1.1","6.33984375","0"
"351","13:30:00","Diurno","2.6131666666667","6.2031666666667","Nigéria","Cargo Ship","Singapura","Navegar","120","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2020-12-19 00:00:00","2020-12-19 13:30:00","0.96999996900558","3.75","1.2749243697222E-6"
"352","08:55:00","Diurno","3.1283333333333","6.2066666666667","Nigéria","Oil Ship Transporter","IlhasMarshall","Navegar","69","Águas Internacionais","NCONSEGUIDO","16","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2019-02-27 00:00:00","2019-02-27 08:55:00","1","2.7099609375","0"
"353","01:10:00","Noturno","3.9716666666667","6.2066666666667","Nigéria","Cargo Ship","Antigua&Barbuda","Navegar","19","Águas Internacionais","NCONSEGUIDO","5","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2017-12-14 00:00:00","2017-12-14 01:10:00","0.96","4.48046875","0"
"354","08:25:00","Diurno","2.9533333333333","6.2075","Nigéria","Chemical Tanker","Libéria","Navegar","100","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-03-22 00:00:00","2012-03-22 08:25:00","1.21","4.150390625","0"
"355","11:30:00","Diurno","3.65","6.2333333333333","Nigéria","Supply Ship","Luxemburgo","Navegar","40","Águas Internacionais","SEQUESTRO","6","Machine Gun","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2012-10-15 00:00:00","2012-10-15 11:30:00","1.19","2.919921875","0.00048684493566935"
"356","23:00:00","Noturno ","4.3088333333333","6.2343333333333","Nigéria","Supply Ship","EUA","Fundeado","0.1","Área Portuária","SEQUESTRO","6","Machine Gun","0","1","2","1","2","0","0","0","0","0","0","0","0","0","0","1","0","2013-10-22 00:00:00","2013-10-22 23:00:00","0.45","4.169921875","0"
"357","09:30:00","Diurno","4.1071666666667","6.2556666666667","Nigéria","Tug","Nigéria","Navegar","11","Mar Territorial","RAPTO","","Desconhecido","0","0","0","1","8","1","1","0","0","1","0","1","0","0","0","0","0","2017-04-19 00:00:00","2017-04-19 09:30:00","0.79","3.2099609375","0"
"358","09:20:00","Diurno","3.62","6.2733333333333","Nigéria","Bulk Carrier","Malta","Navegar","41","Águas Internacionais","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2018-05-08 00:00:00","2018-05-08 09:20:00","1.58","3.3701171875","3.1770925628594E-5"
"359","08:30:00","Diurno","3.7733333333333","6.2866666666667","Nigéria","Bulk Carrier","IlhasMarshall","Navegar","32","Águas Internacionais","HIJACK","","Desconhecido","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-12-14 00:00:00","2017-12-14 08:30:00","1.02","3.9599609375","0"
"360","23:30:00","Noturno ","3.7666666666667","6.4","Nigéria","Oil Ship Transporter","IlhasMarshall","Navegar","30","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2014-02-05 00:00:00","2014-02-05 23:30:00","0.84","4.5703125","0"
"361","16:40:00","Diurno","2.7333333333333","6.4","Nigéria","Oil Ship Transporter","IlhasMarshall","Navegar","94","Águas Internacionais","NCONSEGUIDO","5","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2020-12-29 00:00:00","2020-12-29 16:40:00","0.89999997615814","5.169921875","4.288381970884E-6"
"362","03:00:00","Noturno","3.35","6.5333333333333","Nigéria","Cargo Ship","Libéria","Navegar","71","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","11","0","0","0","0","1","0","1","0","0","0","0","0","2018-10-27 00:00:00","2018-10-27 03:00:00","1.04","2.4404296875","0"
"363","05:15:00","Noturno","3.6333333333333","6.6166666666667","Nigéria","Bulk Carrier","Singapura","Navegar","45","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","2018-01-24 00:00:00","2018-01-24 05:15:00","0.7","2.01953125","0"
"364","04:30:00","Noturno","3.7333333333333","6.6166666666667","Nigéria","Bulk Carrier","Panamá","Navegar","41","Águas Internacionais","ROUBO","4","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2018-04-07 00:00:00","2018-04-07 04:30:00","1.05","4.330078125","4.7604480641894E-6"
"365","18:45:00","Noturno","3.6916666666667","6.625","Nigéria","Oil Ship Transporter","Panamá","Navegar","42","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2018-02-18 00:00:00","2018-02-18 18:45:00","1.13","3.8095703125","0"
"366","11:15:00","Diurno","3.9533333333333","6.65","Nigéria","Outros","Nigéria","Navegar","32","Águas Internacionais","HOMICIDIO","","Machine Gun","0","0","0","1","5","0","0","1","1","1","1","1","1","0","0","0","0","2019-03-09 00:00:00","2019-03-09 11:15:00","1.16","4.1103515625","0.00013208700693212"
"367","11:40:00","Diurno","2.76","6.653","Nigéria","Oil Ship Transporter","IlhasMarshall","Navegar","100","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2018-09-25 00:00:00","2018-09-25 11:40:00","1.89","4.83984375","0.00078490320593119"
"368","01:20:00","Noturno ","3.7666666666667","6.6666666666667","Nigéria","Outros","SãoVicente&Granadinas","Fundeado","45","Águas Internacionais","HOMICIDIO","6","Machine Gun","0","1","4","0","0","1","2","1","2","1","0","1","1","0","0","1","0","2012-08-03 00:00:00","2012-08-03 01:20:00","1.53","4.830078125","1.0536932677496E-5"
"369","03:50:00","Noturno","3.6166666666667","6.6666666666667","Nigéria","Bulk Carrier","","Navegar","50","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","2018-09-22 00:00:00","2018-09-22 03:50:00","1.59","4.73046875","8.973046351457E-5"
"370","21:00:00","Noturno","3.6333333333333","6.67","Nigéria","Oil Ship Transporter","Malta","Navegar","52","Águas Internacionais","NCONSEGUIDO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","2020-01-16 00:00:00","2020-01-16 21:00:00","0.88999998569489","6.2998046875","0"
"371","03:30:00","Noturno","3.5806666666667","6.6791666666667","Nigéria","Outros","Libéria","Navegar","50","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","2019-08-17 00:00:00","2019-08-17 03:30:00","1.64","5.4296875","1.3854655662726E-5"
"372","00:30:00","Noturno ","2.8066666666667","6.6816666666667","Nigéria","Oil Ship Transporter","Malta","Navegar","116","Águas Internacionais","SEQUESTRO","8","Machine Gun","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2016-04-11 00:00:00","2016-04-11 00:30:00","1.08","2.41015625","1.8581068919351E-5"
"373","22:45:00","Noturno ","3.955","6.6833333333333","Nigéria","Oil Ship Transporter","Malta","Navegar","52","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2013-03-30 00:00:00","2013-03-30 22:45:00","1.08","2.240234375","5.7340803323314E-6"
"374","08:00:00","Diurno","4.0833333333333","6.6833333333333","Nigéria","Chemical Tanker","Panamá","Navegar","32","Águas Internacionais","SEQUESTRO","10","Machine Gun","0","1","4","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2016-03-05 00:00:00","2016-03-05 08:00:00","1.15","5.0302734375","0.00069093145430088"
"375","11:35:00","Diurno","3.825","6.6866666666667","Nigéria","Cargo Ship","Vanuatu","Navegar","33","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2013-05-04 00:00:00","2013-05-04 11:35:00","1.24","2.099609375","9.1719075498986E-6"
"376","15:20:00","Diurno","3.635","6.7","Nigéria","Outros","Ilhas Cook","Navegar","40","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2018-02-24 00:00:00","2018-02-24 15:20:00","1.16","2.73046875","0"
"377","08:00:00","Diurno","3.95","6.7083333333333","Nigéria","Cargo Ship","Panamá","Navegar","36","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2018-03-16 00:00:00","2018-03-16 08:00:00","0.83","3.2802734375","1.4109478797764E-5"
"378","05:00:00","Noturno","3.7553333333333","6.7168333333333","Nigéria","Bulk Carrier","Suiça","Navegar","36","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","12","0","0","0","0","1","0","1","0","0","0","0","0","2018-09-22 00:00:00","2018-09-22 05:00:00","1.52","3.099609375","9.9275843240321E-5"
"379","00:30:00","Noturno","3.7666666666667","6.7238333333333","Nigéria","Bulk Carrier","Singapura","Navegar","20","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","2019-12-30 00:00:00","2019-12-30 00:30:00","0.89","5.01953125","0"
"380","21:30:00","Noturno","3.5833333333333","6.7333333333333","Nigéria","Oil Ship Transporter","Libéria","Navegar","53","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2018-03-22 00:00:00","2018-03-22 21:30:00","0.92","7.1904296875","0"
"381","06:00:00","Diurno","3.6666666666667","6.75","Nigéria","Cargo Ship","Bahamas","Navegar","48","Águas Internacionais","RAPTO","","Machine Gun","0","0","0","1","4","1","1","0","0","0","0","0","0","0","0","1","0","2018-02-09 00:00:00","2018-02-09 06:00:00","1.37","5.6796875","1.6770241018094E-6"
"382","15:36:00","Diurno","4.0833333333333","6.75","Nigéria","Cargo Ship","Países Baixos","Navegar","17.5","Águas Internacionais","SEQUESTRO","7","Machine Gun","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2010-08-11 00:00:00","2010-08-11 15:36:00","1.69","6.1796875","0.00034862355096266"
"383","00:12:00","Noturno ","1.8","6.7666666666667","Nigéria","Oil Ship Transporter","Grécia","Navegar","174","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2013-04-16 00:00:00","2013-04-16 00:12:00","1.2","6.0595703125","0.00014716337318532"
"384","06:30:00","Diurno","3.6833333333333","6.7666666666667","Nigéria","Cargo Ship","Ilha de Man","Navegar","47","Águas Internacionais","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2017-04-29 00:00:00","2017-04-29 06:30:00","0.81","4.330078125","0"
"385","00:00:00","Noturno ","4.0575","6.8011666666667","Nigéria","Oil Ship Transporter","Belize","Fundeado","20","Águas Internacionais","SEQUESTRO","6","Machine Gun","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2010-10-01 00:00:00","2010-10-01 00:00:00","1.15","3.1201171875","0"
"386","07:30:00","Diurno","3.785","6.83","Nigéria","Cargo Ship","Singapura","Navegar","39","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2017-12-24 00:00:00","2017-12-24 07:30:00","0.91","2.4697265625","7.4663907980721E-6"
"387","21:40:00","Noturno ","2.5166666666667","6.8333333333333","Nigéria","Cargo Ship","Libéria","Navegar","133","Águas Internacionais","SEQUESTRO","6","Machine Gun","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2013-04-22 00:00:00","2013-04-22 21:40:00","1.45","3.1103515625","3.2274091305832E-6"
"388","05:30:00","Noturno","3.8","6.8333333333333","Nigéria","Cargo Ship","Países Baixos","Navegar","38","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","11","0","0","0","0","1","0","1","0","0","0","0","0","2018-04-21 00:00:00","2018-04-21 05:30:00","1.27","2.740234375","0"
"389","06:15:00","Diurno","3.9561666666667","6.8431666666667","Nigéria","Outros","Nigéria","Navegar","30","Águas Internacionais","NCONSEGUIDO","9","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2018-11-06 00:00:00","2018-11-06 06:15:00","1.25","4.6103515625","0.00075830490095541"
"390","05:35:00","Noturno ","4.1113333333333","6.8761666666667","Nigéria","Cargo Ship","China","Navegar","20","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2013-02-11 00:00:00","2013-02-11 05:35:00","0.72","3.0302734375","0"
"391","02:36:00","Noturno ","3.8333333333333","6.91","Nigéria","Outros","Reino Unido","Navegar","37","Águas Internacionais","ROUBO","21","Desconhecido","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","2010-09-22 00:00:00","2010-09-22 02:36:00","1.5","5.080078125","0.00015967413492035"
"392","10:30:00","Diurno","4.2083333333333","6.91","Nigéria","Chemical Tanker","IlhasMarshall","Navegar","5.8","Mar Territorial","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","2012-03-07 00:00:00","2012-03-07 10:30:00","0.96","2.6201171875","6.2088809499983E-5"
"393","17:00:00","Diurno","2.76","6.915","Nigéria","Cargo Ship","Libéria","Navegar","97","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2020-03-27 00:00:00","2020-03-27 17:00:00","1.1000000238419","3.8798828125","0"
"394","16:19:00","Diurno","4.1875","6.9173333333333","Nigéria","Cargo Ship","Antigua&Barbuda","Navegar","12","Mar Territorial","SEQUESTRO","12","Machine Gun","0","1","12","0","0","1","1","0","0","1","1","0","0","0","0","1","0","2010-07-02 00:00:00","2010-07-02 16:19:00","1.15","4.2802734375","0.00013847791706212"
"395","10:30:00","Diurno","4.1","6.9316666666667","Nigéria","Outros","Panamá","Navegar","19","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","2018-07-01 00:00:00","2018-07-01 10:30:00","1.59","3.0595703125","0.0003076424181927"
"396","15:10:00","Diurno","4.2","6.9333333333333","Nigéria","Cargo Ship","Curaçao","Fundeado","12","Mar Territorial","SEQUESTRO","8","Machine Gun","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2012-02-28 00:00:00","2012-02-28 15:10:00","0.71","4.599609375","0"
"397","06:45:00","Noturno ","4.2","6.9333333333333","Nigéria","Chemical Tanker","Malta","Fundeado","0.1","Área Portuária","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2013-10-03 00:00:00","2013-10-03 06:45:00","1.17","6.8203125","0.00033703426015563"
"398","05:18:00","Noturno ","3.05","6.95","Nigéria","Outros","Espanha","Navegar","84","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2017-10-03 00:00:00","2017-03-10 05:18:00","1.09","5.3603515625","0"
"399","10:00:00","Diurno","4.0833333333333","6.95","Nigéria","Oil Ship Transporter","Malta","Navegar","21","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2018-03-06 00:00:00","2018-03-06 10:00:00","0.77","4.75","0"
"400","04:20:00","Noturno","3.8501666666667","6.968","Nigéria","Oil Ship Transporter","Singapura","Fundeado","33","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","9","0","0","0","0","1","1","1","0","0","0","0","0","2020-07-02 00:00:00","2020-07-02 04:20:00","1.2699999809265","4.830078125","1.5067288005809E-5"
"401","06:20:00","Diurno","4.1616666666667","6.9716666666667","Nigéria","Outros","Libéria","Navegar","16","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2016-02-05 00:00:00","2016-02-05 06:20:00","0.8","3.7197265625","0"
"402","07:20:00","Diurno","4.1933333333333","6.9716666666667","Nigéria","Oil Ship Transporter","Singapura","Navegar","14","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2011-01-27 00:00:00","2011-01-27 07:20:00","0.86","6.8203125","0"
"403","11:10:00","Diurno","4.1333333333333","6.9783333333333","Nigéria","Bulk Carrier","Libéria","Navegar","18","Águas Internacionais","ROUBO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2017-11-16 00:00:00","2017-11-16 11:10:00","0.89","2.58984375","0.00014283874770626"
"404","09:00:00","Diurno","4.1686666666667","6.9906666666667","Nigéria","Cargo Ship","Panamá","Navegar","15","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","5","0","0","0","0","1","0","1","0","0","0","0","0","2017-07-30 00:00:00","2017-07-30 09:00:00","1.26","6.2197265625","0.0022514062002301"
